|location|date|damage_livelihood|damage_general|people_affected|people_dead|houses_affected|livelihood_affected|infrastructures_affected|infrastructures_mentioned
3753|Zambia|||||||||clinic
3754|Zambia|||||||||hospital
3755|Zambia|||||||||Home
3756|Zambia|||||||||School
3757|Chibombo|||||||||School
3758|Chibombo|||||||||Houses
3759|Chibombo|||||||||Houses
3760|Chibombo|||||||||School
3761|Chibombo|||||||||School
3762|Kalabo|||||||||School
3763|Kalabo|||||||||School
3764|Kalabo|||||||||Houses
3765|Kalabo|||||||||Houses
3766|Kalabo|||||||||School
3767|Zambia|2009, 2010||||||||Road
3768|Zambia|||||||||roads
3769|Zambia|||||||||roads
3770|Zambia|||||||||bridges
3771|Zambia|||||||||bridges
3772|Zambia|||||||||school
3773|Zambia|||||||||schools
3774|Zambia|||||||||schools
3775|Zambia|||||||||school
3776|Zambia|||||||||houses
3777|Zambia|||||||||houses
3778|Zambia|||||||||school
3779|Zambia|||||||||hospital
3780|Zambia|||||||||Bridges
3781|Zambia|||||||||Bridges
3782|Zambia|||||||||embankments
3783|Zambia|||||||||embankments
3784|Zambia|||||||||road
3785|Zambia|||||||||Bridges
3786|Zambia|||||||||Bridges
3787|Zambia|||||||||home
3788|Zambia|||||||||houses
3789|Zambia|||||||||houses
3790|Zambia|||||||||schools
3791|Zambia|||||||||schools
3792|Zambia|||||||||schools
3793|Zambia|||||||||schools
3794|Zambia|||||||||school
3795|Zambia|||||||||school
3796|Zambia|||||||||school
3797|Zambia|||||||||houses
3798|Zambia|||||||||houses
3799|Zambia|||||||||schools
3800|Zambia|||||||||schools
3801|Zambia|||||||||schools
3802|Zambia|||||||||schools
3803|Zambia|||||||||schools
3804|Zambia|||||||||schools
3805|Zambia|||||||||school
3806|Zambia|||||||||school
3807|Zambia|||||||||school
3808|Zambia|||||||||hospital
3809|Zambia|||||||||houses
3810|Zambia|||||||||houses
3811|Zambia|2009/10||||||||School
3812|Zambia|2009/10||||||||schools
3813|Zambia|2009/10||||||||schools
3814|Zambia|||||||||school
3815|Zambia|||||||||school
3816|Zambia|||||||||houses
3817|Zambia|||||||||houses
3818|Zambia|||||||||schools
3819|Zambia|||||||||schools
3820|Zambia|||||||||train
3821|Zambia|||||||||school
3822|Zambia|||||||||school
3823|Zambia|||||||||schools
3824|Zambia|||||||||schools
3825|Zambia|||||||||school
3826|Zambia|||||||||school
3827|Namwala|||||||||houses
3828|Namwala|||||||||houses
3829|Namwala|||||||||houses
3830|Namwala|||||||||houses
3831|Namwala|||||||||houses
3832|Namwala|||||||||houses
3833|Namwala|||||||||houses
3834|Namwala|||||||||houses
3835|Namwala|||||||||houses
3836|Namwala|||||||||houses
3837|Namwala|||||||||houses
3838|Namwala|||||||||houses
3839|Zambia|||||||||school
3840|Zambia|||||||||schools
3841|Zambia|||||||||schools
3842|Zambia|||||||||houses
3843|Zambia|||||||||houses
3844|Zambia|||||||||schools
3845|Zambia|||||||||schools
3846|Zambia|||||||||schools
3847|Zambia|||||||||schools
3848|Zambia|2010, 2011||||||||School
3849|Zambia|2010, 2011||||||||houses
3850|Zambia|2010, 2011||||||||houses
3851|Zambia|2010, 2011||||||||schools
3852|Zambia|2010, 2011||||||||schools
3853|Zambia|2010, 2011||||||||school
3854|Zambia|2010||||||||strain
3855|Zambia|||||||||broad
3856|Zambia|||||||||hospital
3857|Zambia|||||||||road
3858|Zambia||||1 |||||
3859|Zambia|||||||||Road
3860|Zambia|||||||||Road
3861|Zambia|||||||||Road
3862|Zambia|||||||||Road
3863|Lusaka|2008/9, 2009/10||||||||Road
3864|Lusaka|2008/9, 2009/10||||||||embankments
3865|Lusaka|2008/9, 2009/10||||||||embankments
3866|Lusaka|2008/9, 2009/10||||||||bridges
3867|Lusaka|2008/9, 2009/10||||||||bridges
3868|Zambia|||||||||road
3869|Zambia|||||||||road
3870|Zambia|||||||||schools
3871|Zambia|||||||||schools
3872|Zambia|||||||||market
3873|Zambia|||||||||road
3874|Zambia|||||||||Bridges
3875|Zambia|||||||||Bridges
3876|Zambia|||||||||Embankment
3877|Zambia|||||||||road
3878|Lusaka|||||||||Bridges
3879|Lusaka|||||||||Bridges
3880|Lusaka|||||||||Road
3881|Lusaka|||||||||Embankments
3882|Lusaka|||||||||Embankments
3883|Zambia|||||||||Bridges
3884|Zambia|||||||||Bridges
3885|Zambia|||||||||Embankments
3886|Zambia|||||||||Embankments
3887|Zambia|||||||||Road
3888|Zambia|||||||||Bridges
3889|Zambia|||||||||Bridges
3890|Zambia|||||||||embankments
3891|Zambia|||||||||embankments
3892|Zambia|||||||||road
3893|Southern|2010||||||||road
3894|Zambia|||||||||Bridges
3895|Zambia|||||||||Bridges
3896|Zambia|||||||||Bridge
3897|Zambia|||||||||embankments
3898|Zambia|||||||||embankments
3899|Zambia|||||||||home
3900|Zambia|||||||||Road
3901|Zambia|||||||||roads
3902|Zambia|||||||||roads
3903|Zambia|||||||||bridges
3904|Zambia|||||||||bridges
3905|Zambia||||||||76 schoolschools|
3906|Zambia|||||||||school
3907|Zambia|||||||||school
3908|Zambia|||||||||houses
3909|Zambia|||||||||houses
3910|Zambia|||||||||Schools
3911|Zambia|||||||||Schools
3912|Zambia|||||||||school
3913|Zambia|||||||||hospital
3914|Zambia|||||||||Bridges
3915|Zambia|||||||||Bridges
3916|Zambia|||||||||Bridge
3917|Zambia|||||||||embankments
3918|Zambia|||||||||embankments
3919|Zambia|||||||||home
3920|Zambia|||||||||hospital
3921|Zambia|||||||||school
3922|Zambia|||||||||school
3923|Zambia|||||||||school
3924|Zambia|||||||||houses
3925|Zambia|||||||||houses
3926|Zambia|||||||||bridges
3927|Zambia|||||||||bridges
3928|Zambia|||||||||bridges
3929|Zambia|||||||||bridges
3930|Zambia|||||||||bridge
3931|Zambia|||||||||embankments
3932|Zambia|||||||||embankments
3933|Zambia|2008/09||||||||School
3934|Zambia|2008/09||||||||schools
3935|Zambia|2008/09||||||||schools
3936|Zambia|||||||||school
3937|Zambia||||||||76 schoolschools|
3938|Zambia|||||||||school
3939|Zambia|||||||||school
3940|Zambia|||||||||houses
3941|Zambia|||||||||houses
3942|Zambia|||||||||Schools
3943|Zambia|||||||||Schools
3944|Zambia|||||||||school
3945|Zambia|||||||||school
3946|Senanga|||||||||house
3947|Senanga||||||1 |||
3948|Senanga|||||||||house
3949|Senanga||||||4 |||
3950|Senanga||||||4 |||
3951|Senanga|||||||||houses
3952|Senanga|||||||||houses
3953|Zambia|||||||||school
3954|Zambia|||||||||houses
3955|Zambia|||||||||houses
3956|Zambia|||||||||schools
3957|Zambia|||||||||schools
3958|Zambia|||||||||School
3959|Zambia|||||||||houses
3960|Zambia|||||||||houses
3961|Zambia|||||||||schools
3962|Zambia|||||||||schools
3963|Zambia|||||||||school
3964|Zambia|||||||||broad
3965|Zambia|||||||||hospital
3966|Zambia|||||||||road
3967|Lusaka|||||||||Road
3968|Lusaka|||||||||embankments
3969|Lusaka|||||||||embankments
3970|Lusaka|||||||||bridges
3971|Lusaka|||||||||bridges
3972|Zambia|||||||||road
3973|Zambia|||||||||road
3974|Zambia|||||||||schools
3975|Zambia|||||||||schools
3976|Zambia|||||||||market
3977|Zambia||||||||327 road|
3978|Zambia|||||||||road
3979|Zambia|||||||||Bridges
3980|Zambia|||||||||Bridges
3981|Zambia|||||||||Embankment
3982|Zambia|||||||||road
3983|Lusaka|||||||||Bridges
3984|Lusaka|||||||||Bridges
3985|Lusaka|||||||||Road
3986|Lusaka|||||||||Embankments
3987|Lusaka|||||||||Embankments
3988|Zambia|||||||||Bridges
3989|Zambia|||||||||Bridges
3990|Zambia|||||||||Embankment
3991|Zambia|||||||||Bridges
3992|Zambia|||||||||Bridges
3993|Zambia|||||||||Bridge
3994|Zambia|||||||||Embankments
3995|Zambia|||||||||Embankments
3996|Zambia|||||||||Bridges
3997|Zambia|||||||||Bridges
3998|Zambia|||||||||Embankments
3999|Zambia|||||||||Embankments
4000|Zambia|||||||||Bridges
4001|Zambia|||||||||Bridges
4002|Zambia|||||||||Bridge
4003|Zambia|||||||||embankments
4004|Zambia|||||||||embankments
4005|Lusaka|2009||||||||Bridge
4006|Lundazi|2009||||||||road
4007|Zambia|||||||||Bridges
4008|Zambia|||||||||Bridges
4009|Zambia|||||||||Bridge
4010|Zambia|||||||||embankments
4011|Zambia|||||||||embankments
4012|Zambia|||||||||home
4013|Zambia||||81145 |||||
4014|Western||||1896387 |||||
4015|Western||||794020 |||||
4016|Western||||927551 |||||
4017|Western||||680205 |||||
4018|Kaoma||||198348 |||||
4019|Kaoma||||5 |||||
4020|Zambia||||1896387 |||||
4021|Zambia||||1082752 |||||
4022|Zambia||||794020 |||||
4023|Sinda||||927551 |||||
4024|Sinda||||680205 |||||
4025|Zambia|||||||||schools
4026|Zambia|||||||||schools
4027|Zambia|||||||||markets
4028|Zambia|||||||||markets
4029|Zambia|||||||||dams
4030|Zambia|||||||||dams
4031|Central|2010, 2015, 2015|||12389947 |||||
4032|Central|2010, 2015, 2015|||660 |||||
4033|Central|2010, 2015, 2015|||44 |||||
4034|Zambia|||||||||markets
4035|Zambia|||||||||markets
4036|Zambia|||||||||markets
4037|Zambia|||||||||markets
4038|Zambia|||||||900000 farm||
4039|Zambia|||||||12700 farm||
4040|Zambia|||||||67855 farm||
4041|Zambia||||2 |||||
4042|Lusaka|2004||||||||market
4043|Zambia||||2838 |||||
4044|Nyimba|11 mon, 2007, 2014|||5 |||||
4045|Zambia||||2000000000 |||||
4046|Zambia|||||||||school
4047|Lusaka|||||||||dam
4048|Zambia||||12 |||||
4049|Zambia|||||||||houses
4050|Zambia|||||||||houses
4051|Zambia||||||||4 school|
4052|Zambia|||||||||school
4053|Zambia|||||||||school
4054|Kalomo|||||||||market
4055|Kalomo|||||||||markets
4056|Kalomo|||||||||markets
4057|Kalomo|||||||||roads
4058|Kalomo|||||||||roads
4059|Kalomo|||||||||markets
4060|Kalomo|||||||||markets
4061|Zambia|May 2014, May 2015||||||||market
4062|Zambia|May 2014, May 2015||||||||markets
4063|Zambia|May 2014, May 2015||||||||markets
4064|Zambia|May 2014, May 2015||||||||markets
4065|Zambia|May 2014, May 2015||||||||markets
4066|Zambia|11.9, 11.9||||||||school
4067|Zambia|10.0|||2521 |||||
4068|Western|10.1, 12.6, 10.6|||5 |||||
4069|Zambia|4.10, 94.10, 97.10, at 10.6||||||||houses
4070|Zambia|4.10, 94.10, 97.10, at 10.6||||||||houses
4071|Zambia||||1082 |||||
4072|Zambia|4.12||||||||Home
4073|Sinda|August,2015, March,2016|||198348 |||||
4074|Kaoma||||5 |||||
4075|Sinda||||1896387 |||||
4076|Sinda||||1082752 |||||
4077|Sinda||||794020 |||||
4078|Sinda||||927551 |||||
4079|Sinda||||680205 |||||
4080|Zambia|||||||||schools
4081|Zambia|||||||||schools
4082|Zambia|||||||||markets
4083|Zambia|||||||||markets
4084|Zambia|||||||||dams
4085|Zambia|||||||||dams
4086|Zambia|2009, 2010||||||||Road
4087|Zambia|||||||||roads
4088|Zambia|||||||||roads
4089|Zambia|||||||||bridges
4090|Zambia|||||||||bridges
4091|Zambia|||||||||school
4092|Zambia|||||||||schools
4093|Zambia|||||||||schools
4094|Zambia|||||||||school
4095|Zambia|||||||||houses
4096|Zambia|||||||||houses
4097|Zambia|||||||||school
4098|Zambia|||||||||hospital
4099|Zambia|||||||||Bridges
4100|Zambia|||||||||Bridges
4101|Zambia|||||||||embankments
4102|Zambia|||||||||embankments
4103|Zambia|||||||||road
4104|Zambia|||||||||Bridges
4105|Zambia|||||||||Bridges
4106|Zambia|||||||||home
4107|Zambia|||||||||houses
4108|Zambia|||||||||houses
4109|Zambia|||||||||schools
4110|Zambia|||||||||schools
4111|Zambia|||||||||schools
4112|Zambia|||||||||schools
4113|Zambia|||||||||school
4114|Zambia|||||||||school
4115|Zambia|||||||||school
4116|Zambia|||||||||houses
4117|Zambia|||||||||houses
4118|Zambia|||||||||schools
4119|Zambia|||||||||schools
4120|Zambia|||||||||schools
4121|Zambia|||||||||schools
4122|Zambia|||||||||schools
4123|Zambia|||||||||schools
4124|Zambia|||||||||school
4125|Zambia|||||||||school
4126|Zambia|||||||||school
4127|Zambia|||||||||hospital
4128|Zambia|||||||||houses
4129|Zambia|||||||||houses
4130|Zambia|2009/10||||||||School
4131|Zambia|2009/10||||||||schools
4132|Zambia|2009/10||||||||schools
4133|Zambia|||||||||school
4134|Zambia|||||||||school
4135|Zambia|||||||||houses
4136|Zambia|||||||||houses
4137|Zambia|||||||||schools
4138|Zambia|||||||||schools
4139|Zambia|||||||||train
4140|Zambia|||||||||school
4141|Zambia|||||||||school
4142|Zambia|||||||||schools
4143|Zambia|||||||||schools
4144|Zambia|||||||||school
4145|Zambia|||||||||school
4146|Namwala|||||||||houses
4147|Namwala|||||||||houses
4148|Namwala|||||||||houses
4149|Namwala|||||||||houses
4150|Namwala|||||||||houses
4151|Namwala|||||||||houses
4152|Namwala|||||||||houses
4153|Namwala|||||||||houses
4154|Namwala|||||||||houses
4155|Namwala|||||||||houses
4156|Namwala|||||||||houses
4157|Namwala|||||||||houses
4158|Zambia|||||||||school
4159|Zambia|||||||||schools
4160|Zambia|||||||||schools
4161|Zambia|||||||||houses
4162|Zambia|||||||||houses
4163|Zambia|||||||||schools
4164|Zambia|||||||||schools
4165|Zambia|||||||||schools
4166|Zambia|||||||||schools
4167|Zambia|2010, 2011||||||||School
4168|Zambia|2010, 2011||||||||houses
4169|Zambia|2010, 2011||||||||houses
4170|Zambia|2010, 2011||||||||schools
4171|Zambia|2010, 2011||||||||schools
4172|Zambia|2010, 2011||||||||school
4173|Zambia|2010||||||||strain
4174|Zambia|||||||||broad
4175|Zambia|||||||||hospital
4176|Zambia|||||||||road
4177|Zambia||||1 |||||
4178|Zambia|||||||||Road
4179|Zambia|||||||||Road
4180|Zambia|||||||||Road
4181|Zambia|||||||||Road
4182|Lusaka|2008/9, 2009/10||||||||Road
4183|Lusaka|2008/9, 2009/10||||||||embankments
4184|Lusaka|2008/9, 2009/10||||||||embankments
4185|Lusaka|2008/9, 2009/10||||||||bridges
4186|Lusaka|2008/9, 2009/10||||||||bridges
4187|Zambia|||||||||road
4188|Zambia|||||||||road
4189|Zambia|||||||||schools
4190|Zambia|||||||||schools
4191|Zambia|||||||||market
4192|Zambia|||||||||road
4193|Zambia|||||||||Bridges
4194|Zambia|||||||||Bridges
4195|Zambia|||||||||Embankment
4196|Zambia|||||||||road
4197|Lusaka|||||||||Bridges
4198|Lusaka|||||||||Bridges
4199|Lusaka|||||||||Road
4200|Lusaka|||||||||Embankments
4201|Lusaka|||||||||Embankments
4202|Zambia|||||||||Bridges
4203|Zambia|||||||||Bridges
4204|Zambia|||||||||Embankments
4205|Zambia|||||||||Embankments
4206|Zambia|||||||||Road
4207|Zambia|||||||||Bridges
4208|Zambia|||||||||Bridges
4209|Zambia|||||||||embankments
4210|Zambia|||||||||embankments
4211|Zambia|||||||||road
4212|Southern|2010||||||||road
4213|Zambia|||||||||Bridges
4214|Zambia|||||||||Bridges
4215|Zambia|||||||||Bridge
4216|Zambia|||||||||embankments
4217|Zambia|||||||||embankments
4218|Zambia|||||||||home
4219|Zambia|10 2.0, 2006/07 Mar, 12 mon, 2007||||||||Market
4220|Zambia|10 2.0, 2006/07 Mar, 12 mon, 2007||||||||School
4221|Zambia|10 2.0, 2006/07 Mar, 12 mon, 2007||||||||Roads
4222|Zambia|10 2.0, 2006/07 Mar, 12 mon, 2007||||||||Roads
4223|Zambia|10 2.0, 2006/07 Mar, 12 mon, 2007||||||||Bridges
4224|Zambia|10 2.0, 2006/07 Mar, 12 mon, 2007||||||||Bridges
4225|Zambia|10 2.0, 2006/07 Mar, 12 mon, 2007||||||||Schools
4226|Zambia|10 2.0, 2006/07 Mar, 12 mon, 2007||||||||Schools
4227|Zambia|10 2.0, 2006/07 Mar, 12 mon, 2007||||||||Schools
4228|Zambia|10 2.0, 2006/07 Mar, 12 mon, 2007||||||||Schools
4229|Zambia|10 2.0, 2006/07 Mar, 12 mon, 2007|||||52 |||
4230|Zambia|10 2.0, 2006/07 Mar, 12 mon, 2007||||||||houses
4231|Zambia|10 2.0, 2006/07 Mar, 12 mon, 2007||||||||houses
4232|Zambia|2007, 2006/07, 2005/06, 2006, on 2006/7|||6 |||||
4233|Zambia|2007, 2006/07, 2005/06, 2006, on 2006/7||||||||school
4234|Western||||6240 |||||
4235|Western||||440866 |||||
4236|Western|||||||||bridge
4237|Zambia||||5 |||||
4238|Zambia|March 2007||||||||Roads
4239|Zambia|March 2007||||||||Roads
4240|Zambia|March 2007||||||||bridges
4241|Zambia|March 2007||||||||bridges
4242|Zambia|2007||||||||school
4243|Zambia|September 2007, February 2008||||||||markets
4244|Zambia|September 2007, February 2008||||||||markets
4245|Zambia|||||||||clinics
4246|Zambia|||||||||clinics
4247|Northern|||||||||dams
4248|Northern|||||||||dams
4249|Zambia|||||||||Roads
4250|Zambia|||||||||Roads
4251|Zambia|||||||||Bridges
4252|Zambia|||||||||Bridges
4253|Zambia|||||||||school
4254|Zambia|||||||||houses
4255|Zambia|||||||||houses
4256|Zambia|||||||||houses
4257|Zambia|||||||||houses
4258|Western|2007, 2006/07, March 2007, of December 2006, 2006/07, 2007 1 1.3, 2000, 2000||||||200607 crop||
4259|Western|2007, 2006/07, March 2007, of December 2006, 2006/07, 2007 1 1.3, 2000, 2000||||||||markets
4260|Western|2007, 2006/07, March 2007, of December 2006, 2006/07, 2007 1 1.3, 2000, 2000||||||||markets
4261|Western|2007, 2006/07, March 2007, of December 2006, 2006/07, 2007 1 1.3, 2000, 2000|||5 |||||
4262|Zambia||||1 |||||
4263|Zambia|2005/06, 2006/07 mar, 2007/08 mar, of June 2007, 2005/06, 2006/07, 2005/06, 2006/07||||||||bridge
4264|Zambia|2005/06, 2006/07 mar, 2007/08 mar, of June 2007, 2005/06, 2006/07, 2005/06, 2006/07||||||||bridge
4265|Zambia|2006, 2005/06, 2004/5, 2006/7||||||13 farm||
4266|North Western|2006/7||||||||market
4267|Zambia|2004||||||||roads
4268|Zambia|2004||||||||roads
4269|Zambia|||||||||roads
4270|Zambia|||||||||roads
4271|Zambia|||||||||schools
4272|Zambia|||||||||schools
4273|Zambia|||||||||schools
4274|Zambia|||||||||schools
4275|Zambia|||||||||roads
4276|Zambia|||||||||roads
4277|Zambia|||||||||bridges
4278|Zambia|||||||||bridges
4279|Zambia|||||||||houses
4280|Zambia|||||||||houses
4281|Zambia|||||||||houses
4282|Zambia|||||||||houses
4283|Zambia|||||||||bridge
4284|Zambia|||||||||school
4285|Zambia|||||||||school
4286|Gwembe|of May 2007, 2006, May 2006, of 2005/06, May 2007||||||||Market
4287|Chilubi|2006||||||||market
4288|Kalabo|2006||||||||market
4289|Zambia||||6240 |||||
4290|Zambia||||52800 |||||
4291|Zambia|of 2005, 2006, 2007|||1 |||||
4292|Zambia||||7828 |||||
4293|Zambia||||52804 |||||
4294|Zambia|||||||||houses
4295|Zambia|||||||||houses
4296|Zambia|||||||||routes
4297|Zambia|||||||||routes
4298|Zambia|||||||||school
4299|Zambia|||||||||school
4300|Zambia|||||||||school
4301|Zambia|||||||||school
4302|Zambia|||||||||school
4303|Zambia|2005||||||||School
4304|Zambia|2005||||||||school
4305|Zambia|2005||||||||school
4306|Zambia|2005||||||||school
4307|Zambia|of 2004||||||||school
4308|Zambia|of 2004||||||||school
4309|Zambia|of 2004||||||||school
4310|Zambia|of 2004||||||||school
4311|Zambia|||||||||school
4312|Zambia|||||||||schools
4313|Zambia|||||||||schools
4314|Zambia|||||||||school
4315|Zambia|||||||||school
4316|Zambia|||||||||school
4317|Zambia|||||||||school
4318|Zambia|||||||||school
4319|Zambia|||||||||school
4320|Zambia|||||||||schools
4321|Zambia|||||||||schools
4322|Zambia|||||||||schools
4323|Zambia|||||||||schools
4324|Zambia|December 2006, April 2007, December 2005, April 2006||||||||school
4325|Zambia|December 2006, April 2007, December 2005, April 2006||||||||school
4326|Zambia|December 2006, April 2007, December 2005, April 2006||||||||school
4327|Zambia|December 2006, April 2007, December 2005, April 2006||||||||school
4328|Zambia|||||||||roads
4329|Zambia|||||||||roads
4330|Zambia|||||||||bridges
4331|Zambia|||||||||bridges
4332|Zambia|||||||||clinics
4333|Zambia|||||||||clinics
4334|Zambia|||||||||schools
4335|Zambia|||||||||schools
4336|Zambia|||||||||roads
4337|Zambia|||||||||roads
4338|Zambia|||||||||markets
4339|Zambia|||||||||markets
4340|Zambia||||||||361 roadroads|
4341|Zambia|||||||||Roads
4342|Zambia|||||||||Roads
4343|Zambia|||||||||Bridges
4344|Zambia|||||||||Bridges
4345|Zambia|||||||||roads
4346|Zambia|||||||||roads
4347|Zambia|||||||||bridges
4348|Zambia|||||||||bridges
4349|Zambia|||||||||roads
4350|Zambia|||||||||roads
4351|Zambia|||||||||bridges
4352|Zambia|||||||||bridges
4353|Zambia|||||||||roads
4354|Zambia|||||||||roads
4355|Zambia|||||||||bridges
4356|Zambia|||||||||bridges
4357|Zambia|||||||||roads
4358|Zambia|||||||||roads
4359|Zambia|||||||||roads
4360|Zambia|||||||||roads
4361|Zambia|||||||||bridges
4362|Zambia|||||||||bridges
4363|Zambia|||||||||Road
4364|Zambia|||||||||roads
4365|Zambia|||||||||roads
4366|Zambia|||||||||bridges
4367|Zambia|||||||||bridges
4368|Zambia|||||||||Schools
4369|Zambia|||||||||Schools
4370|Zambia|||||||||school
4371|Zambia|||||||||schools
4372|Zambia|||||||||schools
4373|Zambia|||||||||houses
4374|Zambia|||||||||houses
4375|Zambia|||||||||schools
4376|Zambia|||||||||schools
4377|Zambia|||||||||schools
4378|Zambia|||||||||schools
4379|Zambia|||||||||schools
4380|Zambia|||||||||schools
4381|Zambia|||||||||dams
4382|Zambia|||||||||dams
4383|Zambia|||||||||school
4384|Zambia|of March 2007||||||||roads
4385|Zambia|of March 2007||||||||roads
4386|Zambia|of March 2007||||||||bridges
4387|Zambia|of March 2007||||||||bridges
4388|Zambia|of March 2007||||||||Roads
4389|Zambia|of March 2007||||||||Roads
4390|Zambia|||||||||hospitals
4391|Zambia|||||||||hospitals
4392|Zambia|||||||||clinics
4393|Zambia|||||||||clinics
4394|Zambia|||||||||School
4395|Zambia|||||||||schools
4396|Zambia|||||||||schools
4397|Zambia|||||||||schools
4398|Zambia|||||||||schools
4399|Zambia|||||||||schools
4400|Zambia|||||||||schools
4401|Zambia|||||||||markets
4402|Zambia|||||||||markets
4403|Chavuma|September 2007, February 2008|||440866 |||||
4404|Chavuma|September 2007, February 2008||||||||markets
4405|Chavuma|September 2007, February 2008||||||||markets
4406|Chavuma|September 2007, February 2008||||||||Market
4407|Zambia|||||||||clinics
4408|Zambia|||||||||clinics
4409|Zambia||||5 |||||
4410|Northern|||||||||dams
4411|Northern|||||||||dams
4412|Zambia|2006/7, July 2007||||||||Roads
4413|Zambia|2006/7, July 2007||||||||Roads
4414|Zambia|2006/7, July 2007||||||||Bridges
4415|Zambia|2006/7, July 2007||||||||Bridges
4416|Zambia|||||||||school
4417|Zambia||||||||2 school|
4418|Zambia|||||||||school
4419|Zambia||||||||2 school|
4420|Zambia|||||||||school
4421|Zambia|||||||||school
4422|Zambia|||||||||school
4423|Zambia|||||||||home
4424|Zambia|||||||||Roads
4425|Zambia|||||||||Roads
4426|Zambia|||||||||Bridges
4427|Zambia|||||||||Bridges
4428|Zambia|||||||||School
4429|Zambia|||||||||home
4430|Zambia|||||||||Roads
4431|Zambia|||||||||Roads
4432|Zambia|||||||||Bridges
4433|Zambia|||||||||Bridges
4434|Zambia|||||||||School
4435|Zambia|January 2007, April 2007||||||||Home
4436|Zambia|2006/7 mar||||||||market
4437|Zambia|2006/7||||||||markets
4438|Zambia|2006/7||||||||markets
4439|Zambia|||||||||market
4440|Zambia|||||||||market
4441|Zambia|||||||||roads
4442|Zambia|||||||||roads
4443|Zambia|||||||||bridges
4444|Zambia|||||||||bridges
4445|Zambia|||||||||market
4446|Zambia|||||||||market
4447|Zambia||||12 |||||
4448|Zambia|May 2006||||||||house
4449|Zambia||||3 |||||
4450|Zambia|||||||||Dam
4451|Zambia|||||||||Market
4452|Zambia|||||||||roads
4453|Zambia|||||||||roads
4454|Zambia|||||||||bridges
4455|Zambia|||||||||bridges
4456|Zambia|||||||||markets
4457|Zambia|||||||||markets
4458|Zambia||||||||2 bridgebridges|
4459|Zambia|||||||||roads
4460|Zambia|||||||||roads
4461|Zambia|||||||||bridges
4462|Zambia|||||||||bridges
4463|Zambia|||||||||market
4464|Zambia|||||||||market
4465|Northern|||||||||Clinic
4466|Lusaka|||||||||school
4467|Lusaka||||11884 |||||
4468|Lusaka||||1758499 |||||
4469|Lusaka||||5 |||||
4470|Lusaka||||353002 |||||
4471|Gwembe|||||||||market
4472|Gwembe|||||||||markets
4473|Gwembe|||||||||markets
4474|Gwembe|||||||100000 cattle||
4475|Gwembe|||||||140000 goat||
4476|Chavuma|||||||||school
4477|Chavuma|||||||||schools
4478|Chavuma|||||||||schools
4479|Chama||||2230 |||||
4480|Chavuma||||2230 |||||
4481|Mambwe||||2230 |||||
4482|Zambia||||238254 |||||
4483|Zambia||||174720 |||||
4484|Zambia|||||||||roads
4485|Zambia|||||||||roads
4486|Zambia|||||||||school
4487|Zambia||||||||311 road|
4488|Zambia|||||||||road
4489|Zambia|||||||||bridges
4490|Zambia|||||||||bridges
4491|Zambia|||||||||school
4492|Chavuma|2012/13 mar||||||||market
4493|Zambia|||||||||schools
4494|Zambia|||||||||schools
4495|Lusaka|||||||||school
4496|Zambia||||5 |||||
4497|Zambia|2012|||660 |||||
4498|Zambia|2012|||44 |||||
4499|Zambia|2012|||11880 |||||
4500|Zambia|2012|||1758499 |||||
4501|Zambia|2012/13 Mar, 1st May 2012, 2011/12|||2588286 |||||
4502|Zambia|October 2012||||||||markets
4503|Zambia|October 2012||||||||markets
4504|Zambia|October 2012||||||||market
4505|Zambia|October 2012||||||||market
4506|Zambia|October 2012||||||||market
4507|Zambia|October 2012||||||||market
4508|Zambia|October 2012||||||||market
4509|Zambia|October 2012||||||||market
4510|Zambia|October 2012||||||||market
4511|Zambia|October 2012||||||||market
4512|Zambia|October 2012||||||||market
4513|Zambia|October 2012||||||||market
4514|Central|||||||||market
4515|Central|||||||||markets
4516|Central|||||||||markets
4517|Central|||||||||market
4518|Central|||||||||market
4519|Central|||||||||market
4520|Zambia|2008|||874293 |||||
4521|Zambia|2007||||||||hospitals
4522|Zambia|2007||||||||hospitals
4523|Zambia|2011, 2012|||19 |||||
4524|Zambia|||||||||school
4525|Zambia|2000||||||||school
4526|Zambia|2000||||||||schools
4527|Zambia|2000||||||||schools
4528|Zambia|2000||||||||schools
4529|Zambia|2000||||||||schools
4530|Zambia|1999||||||||school
4531|Copperbelt|2008, 2015|||||||100 schoolschools|
4532|Copperbelt|2008, 2015|||600 |||||
4533|Copperbelt|2008, 2015||||||||school
4534|Copperbelt|2008, 2015||||||||schools
4535|Copperbelt|2008, 2015||||||||schools
4536|Copperbelt|2008, 2015||||||||School
4537|Copperbelt|2008, 2015||||||||School
4538|Zambia|||||||||broad
4539|Zambia|||||||||street
4540|Zambia|||||||||homes
4541|Zambia|||||||||homes
4542|Zambia|1991, 2001||||||||houses
